osmid,y,x,street_count,highway,junction,ref,railway,geometry
2508265489,41.3656788,2.1198365,3,,,,,POINT (2.1198365 41.3656788)
2509167399,41.4079449,2.1506771,4,,,,,POINT (2.1506771 41.4079449)
2509871324,41.3882506,2.1270186,4,traffic_signals,,,,POINT (2.1270186 41.3882506)
2510477873,41.3771796,2.147109,3,,,,,POINT (2.147109 41.3771796)
2510589068,41.3787307,2.1540544,4,traffic_signals,,,,POINT (2.1540544 41.3787307)
2510614158,41.3853771,2.1420972,3,,,,,POINT (2.1420972 41.3853771)
2510614164,41.385468,2.142805,5,,,,,POINT (2.142805 41.385468)
2510614172,41.3853281,2.1424243,3,,,,,POINT (2.1424243 41.3853281)
2510678721,41.387908,2.13032,3,,,,,POINT (2.13032 41.387908)
2511679138,41.3703152,2.143083,4,,,,,POINT (2.143083 41.3703152)
2511679139,41.3709637,2.1439691,4,,,,,POINT (2.1439691 41.3709637)
2513316044,41.3857923,2.1273619,3,,,,,POINT (2.1273619 41.3857923)
2519669979,41.3672976,2.1220977,1,,,,,POINT (2.1220977 41.3672976)
2525386221,41.3717454,2.162174,3,,,,,POINT (2.162174 41.3717454)
2529520245,41.3821508,2.1764674,3,,,,,POINT (2.1764674 41.3821508)
2540149361,41.4016464,2.1201865,3,,,,,POINT (2.1201865 41.4016464)
2540149363,41.4025209,2.1198318,3,,,,,POINT (2.1198318 41.4025209)
2547523141,41.3632866,2.140396,1,,,,,POINT (2.140396 41.3632866)
2548985998,41.3633686,2.1409778,1,,,,,POINT (2.1409778 41.3633686)
2548986000,41.3623968,2.1414836,3,,,,,POINT (2.1414836 41.3623968)
2558969940,41.3795585,2.1912174,4,,,,,POINT (2.1912174 41.3795585)
2560076882,41.3794452,2.1659191,3,,,,,POINT (2.1659191 41.3794452)
2560087403,41.3844447,2.1337113,4,traffic_signals,,,,POINT (2.1337113 41.3844447)
2574540159,41.4247035,2.1832063,3,,,,,POINT (2.1832063 41.4247035)
2574540162,41.4247223,2.1829784,3,,,,,POINT (2.1829784 41.4247223)
2578612972,41.4004142,2.206848,4,,,,,POINT (2.206848 41.4004142)
2578612975,41.4029746,2.2100244,4,,,,,POINT (2.2100244 41.4029746)
2578612978,41.4118035,2.2119132,4,,,,,POINT (2.2119132 41.4118035)
2579362580,41.4048134,2.1681091,3,,,,,POINT (2.1681091 41.4048134)
2579362585,41.4056588,2.1669819,3,,,,,POINT (2.1669819 41.4056588)
2582773742,41.3561278,2.1451227,3,,,,,POINT (2.1451227 41.3561278)
2582773743,41.3565689,2.1456518,3,,,,,POINT (2.1456518 41.3565689)
2582773744,41.3569656,2.1450129,1,,,,,POINT (2.1450129 41.3569656)
2588057862,41.3824253,2.1399815,3,,,,,POINT (2.1399815 41.3824253)
2589060116,41.4050202,2.1870323,3,,,,,POINT (2.1870323 41.4050202)
2590731984,41.4016928,2.1218262,5,traffic_signals,,,,POINT (2.1218262 41.4016928)
2593809553,41.4007288,2.1994247,4,,,,,POINT (2.1994247 41.4007288)
2593809554,41.399887,2.198314,4,,,,,POINT (2.198314 41.399887)
2593809556,41.401084,2.1853983,3,,,,,POINT (2.1853983 41.401084)
2610196546,41.3593114,2.1357056,3,,,,,POINT (2.1357056 41.3593114)
2620772655,41.3999872,2.1199639,3,,,,,POINT (2.1199639 41.3999872)
2625927687,41.3980048,2.1360683,1,,,,,POINT (2.1360683 41.3980048)
2627845567,41.4164547,2.188212,3,,,,,POINT (2.188212 41.4164547)
2628897485,41.4236004,2.153096,4,,,,,POINT (2.153096 41.4236004)
2628901268,41.4222546,2.1565869,3,,,,,POINT (2.1565869 41.4222546)
2630574142,41.4213472,2.1501651,3,,,,,POINT (2.1501651 41.4213472)
2630581373,41.422362,2.1499839,1,,,,,POINT (2.1499839 41.422362)
2655293351,41.3976998,2.2022859,3,,,,,POINT (2.2022859 41.3976998)
2655765586,41.424105,2.1634372,3,,,,,POINT (2.1634372 41.424105)
2655765587,41.4234977,2.1635986,3,,,,,POINT (2.1635986 41.4234977)
2670313178,41.3700135,2.1339778,3,,,,,POINT (2.1339778 41.3700135)
2670313223,41.3710701,2.1345314,4,,,,,POINT (2.1345314 41.3710701)
2670313224,41.3710431,2.1346379,2,,,,,POINT (2.1346379 41.3710431)
2671070787,41.3699742,2.1340569,3,,,,,POINT (2.1340569 41.3699742)
2671247018,41.3701433,2.1327022,3,,,,,POINT (2.1327022 41.3701433)
2676998917,41.4257999,2.1749811,3,,,,,POINT (2.1749811 41.4257999)
2677447194,41.3956745,2.1880995,4,,,,,POINT (2.1880995 41.3956745)
2677447201,41.3965142,2.1869992,5,,,,,POINT (2.1869992 41.3965142)
2681819413,41.4056536,2.1382562,3,,,,,POINT (2.1382562 41.4056536)
2682341324,41.4046076,2.1228043,1,,,,,POINT (2.1228043 41.4046076)
2686522116,41.3751364,2.1498811,4,,,,,POINT (2.1498811 41.3751364)
2689711017,41.4254312,2.1544352,3,,,,,POINT (2.1544352 41.4254312)
2690159866,41.4107719,2.1727021,4,,,,,POINT (2.1727021 41.4107719)
2691045785,41.3736563,2.1364422,3,,,,,POINT (2.1364422 41.3736563)
2691045787,41.373735,2.1366564,3,,,,,POINT (2.1366564 41.373735)
2691105735,41.3740479,2.1475185,3,crossing,,,,POINT (2.1475185 41.3740479)
2691107011,41.3753561,2.1379265,3,,,,,POINT (2.1379265 41.3753561)
2692588225,41.3753985,2.1354991,4,,,,,POINT (2.1354991 41.3753985)
2697516077,41.4249127,2.1420524,3,,,,,POINT (2.1420524 41.4249127)
2704433482,41.3979483,2.1545267,3,,,,,POINT (2.1545267 41.3979483)
2704791825,41.4160508,2.1483627,3,,,,,POINT (2.1483627 41.4160508)
2706292295,41.4167599,2.1567412,4,,,,,POINT (2.1567412 41.4167599)
2707139547,41.4252109,2.15777,5,,,,,POINT (2.15777 41.4252109)
2749938625,41.4094379,2.1812185,4,crossing,,,,POINT (2.1812185 41.4094379)
2760236003,41.4148413,2.1857266,3,,,,,POINT (2.1857266 41.4148413)
2760236004,41.4144042,2.186789,3,,,,,POINT (2.186789 41.4144042)
2760236007,41.4087621,2.1836653,4,,,,,POINT (2.1836653 41.4087621)
2760236008,41.4092807,2.1843446,1,,,,,POINT (2.1843446 41.4092807)
2767286491,41.4015355,2.2007761,3,,,,,POINT (2.2007761 41.4015355)
2767286533,41.4054726,2.2067338,3,,,,,POINT (2.2067338 41.4054726)
2767355572,41.4232405,2.183093,4,crossing,,,,POINT (2.183093 41.4232405)
2777318573,41.3950295,2.1748765,4,,,,,POINT (2.1748765 41.3950295)
2777318575,41.3953908,2.17536,4,,,,,POINT (2.17536 41.3953908)
2781080535,41.3911712,2.1706121,3,,,,,POINT (2.1706121 41.3911712)
2781080542,41.3919234,2.1716383,3,,,,,POINT (2.1716383 41.3919234)
2828177967,41.3753535,2.1543209,3,,,,,POINT (2.1543209 41.3753535)
2845227568,41.3550711,2.1387288,4,,,,,POINT (2.1387288 41.3550711)
2852358816,41.4194481,2.1553073,4,,,,,POINT (2.1553073 41.4194481)
2862094835,41.3571361,2.1259294,3,,,,,POINT (2.1259294 41.3571361)
2862094836,41.3567432,2.1285398,4,,,,,POINT (2.1285398 41.3567432)
2868282080,41.4187908,2.1777056,3,,,,,POINT (2.1777056 41.4187908)
2869959974,41.4184871,2.1741536,3,,,,,POINT (2.1741536 41.4184871)
2869959975,41.4183277,2.1741743,3,,,,,POINT (2.1741743 41.4183277)
2869959976,41.4180038,2.1750582,3,,,,,POINT (2.1750582 41.4180038)
2869959981,41.4173157,2.175253,4,,,,,POINT (2.175253 41.4173157)
2869959982,41.4167709,2.1746077,4,,,,,POINT (2.1746077 41.4167709)
2869959983,41.4168001,2.1762819,3,,,,,POINT (2.1762819 41.4168001)
2869959984,41.4179189,2.1770817,4,,,,,POINT (2.1770817 41.4179189)
2869959985,41.4163147,2.1759157,4,,,,,POINT (2.1759157 41.4163147)
2869959988,41.4159032,2.1793539,3,,,,,POINT (2.1793539 41.4159032)
2869959989,41.4155208,2.178972,3,,,,,POINT (2.178972 41.4155208)
2869959990,41.4157728,2.1797066,3,,,,,POINT (2.1797066 41.4157728)
2869959995,41.4153351,2.1792239,3,,,,,POINT (2.1792239 41.4153351)
2869959997,41.4142863,2.1711913,3,,,,,POINT (2.1711913 41.4142863)
2869959998,41.4140844,2.1713989,4,,,,,POINT (2.1713989 41.4140844)
2869959999,41.4138728,2.1717312,3,,,,,POINT (2.1717312 41.4138728)
2880421381,41.3655039,2.1186756,3,,,,,POINT (2.1186756 41.3655039)
2880421384,41.3643007,2.1182922,3,,,,,POINT (2.1182922 41.3643007)
2880421386,41.3654808,2.1182645,3,,,,,POINT (2.1182645 41.3654808)
2880421389,41.3634798,2.1164767,3,,,,,POINT (2.1164767 41.3634798)
2880421394,41.3653604,2.116755,1,,,,,POINT (2.116755 41.3653604)
2880421712,41.3665891,2.1182286,1,,,,,POINT (2.1182286 41.3665891)
2880421715,41.3651767,2.1178959,3,,,,,POINT (2.1178959 41.3651767)
2880421717,41.364647,2.1207189,3,,,,,POINT (2.1207189 41.364647)
2880453723,41.3608472,2.1180271,3,,,,,POINT (2.1180271 41.3608472)
2880453724,41.3609054,2.1180349,3,,,,,POINT (2.1180349 41.3609054)
2881600611,41.4117475,2.1648782,4,,,,,POINT (2.1648782 41.4117475)
2888259002,41.3684103,2.1405579,4,,,,,POINT (2.1405579 41.3684103)
2888571936,41.3699129,2.1425499,3,,,,,POINT (2.1425499 41.3699129)
2888571940,41.3711544,2.1437874,4,,,,,POINT (2.1437874 41.3711544)
2888571942,41.3718385,2.144699,3,,,,,POINT (2.144699 41.3718385)
2888571943,41.3729198,2.1461402,4,,,,,POINT (2.1461402 41.3729198)
2888610566,41.3688065,2.1411042,3,,,,,POINT (2.1411042 41.3688065)
2891400538,41.3684919,2.1404531,4,,,,,POINT (2.1404531 41.3684919)
2914411511,41.3983327,2.1333191,4,traffic_signals,,,,POINT (2.1333191 41.3983327)
2917908492,41.387761,2.1431572,4,,,,,POINT (2.1431572 41.387761)
2935116246,41.4006571,2.1567768,1,,,,,POINT (2.1567768 41.4006571)
2952200687,41.3811838,2.1868885,3,,,,,POINT (2.1868885 41.3811838)
2968123724,41.4047273,2.1237475,1,,,,,POINT (2.1237475 41.4047273)
2984928288,41.374096,2.1768617,3,,,,,POINT (2.1768617 41.374096)
2984928319,41.3744262,2.1762787,3,,,,,POINT (2.1762787 41.3744262)
2984928320,41.3744315,2.1760784,3,,,,,POINT (2.1760784 41.3744315)
2984948749,41.3746946,2.1731929,4,,,,,POINT (2.1731929 41.3746946)
3005325687,41.4158799,2.1962708,3,,,,,POINT (2.1962708 41.4158799)
3005325693,41.415939,2.1963498,3,,,,,POINT (2.1963498 41.415939)
3005325699,41.4175608,2.1941921,3,,,,,POINT (2.1941921 41.4175608)
3005325705,41.4174987,2.1941107,3,,,,,POINT (2.1941107 41.4174987)
3005325715,41.4184211,2.1953203,3,,,,,POINT (2.1953203 41.4184211)
3005325716,41.4167263,2.1974017,3,,,,,POINT (2.1974017 41.4167263)
3005325720,41.4167901,2.1974865,3,,,,,POINT (2.1974865 41.4167901)
3005325724,41.4175617,2.1964502,4,,,,,POINT (2.1964502 41.4175617)
3005856816,41.4148287,2.1600561,1,,,,,POINT (2.1600561 41.4148287)
3007591790,41.4132242,2.1586893,3,,,,,POINT (2.1586893 41.4132242)
3007591791,41.4139301,2.1599473,3,,,,,POINT (2.1599473 41.4139301)
3007755767,41.4083003,2.1538323,1,crossing,,,,POINT (2.1538323 41.4083003)
3010592029,41.3701764,2.1752507,3,,,,,POINT (2.1752507 41.3701764)
3040074834,41.4211751,2.1985099,3,,,,,POINT (2.1985099 41.4211751)
3040074835,41.4210749,2.1988493,3,,,,,POINT (2.1988493 41.4210749)
3040075734,41.4209722,2.1982496,3,,,,,POINT (2.1982496 41.4209722)
3040075933,41.4207973,2.1984757,3,,,,,POINT (2.1984757 41.4207973)
3044253138,41.409957,2.20531,3,,,,,POINT (2.20531 41.409957)
3045198147,41.4141476,2.1987665,3,,,,,POINT (2.1987665 41.4141476)
3045198148,41.4142514,2.1986199,1,,,,,POINT (2.1986199 41.4142514)
3047640925,41.3929133,2.1681238,3,,,,,POINT (2.1681238 41.3929133)
3047640927,41.3929786,2.1680368,1,,,,,POINT (2.1680368 41.3929786)
3047640929,41.3936897,2.1646203,3,,,,,POINT (2.1646203 41.3936897)
3047640930,41.3945358,2.1634922,3,,,,,POINT (2.1634922 41.3945358)
3048036439,41.3994144,2.2069534,1,,,,,POINT (2.2069534 41.3994144)
3048036440,41.400159,2.2065658,3,,,,,POINT (2.2065658 41.400159)
3048045039,41.3997708,2.2042107,1,,,,,POINT (2.2042107 41.3997708)
3048045041,41.3992551,2.2071879,3,,,,,POINT (2.2071879 41.3992551)
3048076639,41.3997217,2.2064977,3,,,,,POINT (2.2064977 41.3997217)
3048076938,41.3993515,2.2036472,3,,,,,POINT (2.2036472 41.3993515)
3048077340,41.3998967,2.2062454,3,,,,,POINT (2.2062454 41.3998967)
3048083034,41.3999132,2.206722,3,,,,,POINT (2.206722 41.3999132)
3049188159,41.3648481,2.1356558,3,,,,,POINT (2.1356558 41.3648481)
3049188160,41.3649011,2.1355878,3,,,,,POINT (2.1355878 41.3649011)
3049188188,41.3674087,2.139007,5,,,,,POINT (2.139007 41.3674087)
3049188195,41.3703944,2.1429796,4,traffic_signals,,,,POINT (2.1429796 41.3703944)
3049188196,41.3704785,2.1428543,3,,,,,POINT (2.1428543 41.3704785)
3049188200,41.3728193,2.1464474,3,,,,,POINT (2.1464474 41.3728193)
3049188203,41.3732624,2.1468921,3,,,,,POINT (2.1468921 41.3732624)
3049188205,41.3733367,2.1471723,3,,,,,POINT (2.1471723 41.3733367)
3049188208,41.373546,2.1474414,3,,,,,POINT (2.1474414 41.373546)
3053342333,41.3968404,2.1593622,3,,,,,POINT (2.1593622 41.3968404)
3053899378,41.4139963,2.1706352,3,crossing,,,,POINT (2.1706352 41.4139963)
3053899379,41.4250495,2.1799213,3,,,,,POINT (2.1799213 41.4250495)
3053899381,41.4248914,2.1801287,3,,,,,POINT (2.1801287 41.4248914)
3053899384,41.4251747,2.1797566,3,,,,,POINT (2.1797566 41.4251747)
3055101083,41.4012855,2.1279815,1,,,,,POINT (2.1279815 41.4012855)
3055101084,41.4038686,2.1240739,1,,,,,POINT (2.1240739 41.4038686)
3055101088,41.4051114,2.1236541,1,,,,,POINT (2.1236541 41.4051114)
3055101089,41.4055183,2.1221283,1,,,,,POINT (2.1221283 41.4055183)
3055187866,41.4057893,2.1334944,3,,,,,POINT (2.1334944 41.4057893)
3055187867,41.4056114,2.1338143,1,,,,,POINT (2.1338143 41.4056114)
3055187868,41.4128938,2.1298978,3,,,,,POINT (2.1298978 41.4128938)
3055187869,41.4010778,2.139017,3,,,,,POINT (2.139017 41.4010778)
3055187870,41.4015089,2.139618,3,,,,,POINT (2.139618 41.4015089)
3055187871,41.401613,2.1394774,3,,,,,POINT (2.1394774 41.401613)
3055187872,41.4040508,2.138933,3,,,,,POINT (2.138933 41.4040508)
3055187873,41.4043411,2.1392241,3,,,,,POINT (2.1392241 41.4043411)
3055187874,41.4036758,2.1395967,1,,,,,POINT (2.1395967 41.4036758)
3055187877,41.4015026,2.1420585,3,,,,,POINT (2.1420585 41.4015026)
3055187878,41.4017439,2.1419167,1,,,,,POINT (2.1419167 41.4017439)
3075809787,41.3975024,2.2033098,3,,,,,POINT (2.2033098 41.3975024)
3085906940,41.3711807,2.1580379,1,,,,,POINT (2.1580379 41.3711807)
3088674065,41.3664334,2.1664929,3,,,,,POINT (2.1664929 41.3664334)
3091102867,41.4125422,2.1428981,3,,,,,POINT (2.1428981 41.4125422)
3096906055,41.3793415,2.1654441,3,,,,,POINT (2.1654441 41.3793415)
3109205926,41.4078089,2.1870282,3,,,,,POINT (2.1870282 41.4078089)
3109205928,41.4078012,2.1876759,1,,,,,POINT (2.1876759 41.4078012)
3109574422,41.3850354,2.1332956,3,,,,,POINT (2.1332956 41.3850354)
3109574423,41.3848546,2.1328164,1,,,,,POINT (2.1328164 41.3848546)
3109574424,41.3871346,2.1366479,3,,,,,POINT (2.1366479 41.3871346)
3109574426,41.3866494,2.1358204,1,,,,,POINT (2.1358204 41.3866494)
3120231147,41.4121292,2.145722,3,,,,,POINT (2.145722 41.4121292)
3120231148,41.4121206,2.1463083,3,,,,,POINT (2.1463083 41.4121206)
3129196076,41.4169552,2.181593,3,,,,,POINT (2.181593 41.4169552)
3129196077,41.4171117,2.1808272,1,,,,,POINT (2.1808272 41.4171117)
3129196082,41.4164083,2.1812611,3,,,,,POINT (2.1812611 41.4164083)
3129196084,41.4181209,2.18084,3,,,,,POINT (2.18084 41.4181209)
3129196088,41.4190371,2.1812137,1,,,,,POINT (2.1812137 41.4190371)
3133998203,41.3575078,2.1201634,3,,,,,POINT (2.1201634 41.3575078)
3133998207,41.3574711,2.1204683,3,,,,,POINT (2.1204683 41.3574711)
3133998210,41.3570707,2.1205037,3,crossing,,,,POINT (2.1205037 41.3570707)
3134509198,41.3964896,2.1847567,4,,,,,POINT (2.1847567 41.3964896)
3134765933,41.3810798,2.1421586,3,,,,,POINT (2.1421586 41.3810798)
3134765936,41.3810978,2.1425083,3,,,,,POINT (2.1425083 41.3810978)
3136662657,41.4014031,2.1359643,3,,,,,POINT (2.1359643 41.4014031)
3136662659,41.4013264,2.1358137,3,,,,,POINT (2.1358137 41.4013264)
3141525071,41.3973483,2.1627089,5,,,,,POINT (2.1627089 41.3973483)
3144669232,41.4154666,2.1934063,3,,,,,POINT (2.1934063 41.4154666)
3165822962,41.4138986,2.1879836,1,,,,,POINT (2.1879836 41.4138986)
3165822963,41.4133946,2.188653,3,,,,,POINT (2.188653 41.4133946)
3172138419,41.3987472,2.1253268,3,,,,,POINT (2.1253268 41.3987472)
3181254555,41.3846801,2.1526816,3,,,,,POINT (2.1526816 41.3846801)
3182649498,41.3697666,2.1328335,4,,,,,POINT (2.1328335 41.3697666)
3182649502,41.3757154,2.1306065,3,,,,,POINT (2.1306065 41.3757154)
3182649504,41.3769253,2.1300415,3,,,,,POINT (2.1300415 41.3769253)
3184350832,41.3882027,2.1823969,4,,,,,POINT (2.1823969 41.3882027)
3191418776,41.3906063,2.1373084,4,traffic_signals,,,,POINT (2.1373084 41.3906063)
3191418779,41.3999454,2.134865,4,,,,,POINT (2.134865 41.3999454)
3191418780,41.3999534,2.1346778,3,,,,,POINT (2.1346778 41.3999534)
3191418787,41.4112538,2.1575449,4,,,,,POINT (2.1575449 41.4112538)
3191418795,41.4002878,2.1345277,2,,,,,POINT (2.1345277 41.4002878)
3193312157,41.400943,2.1765478,5,,,,,POINT (2.1765478 41.400943)
3193317991,41.400962,2.1788592,4,,,,,POINT (2.1788592 41.400962)
3196072505,41.412009,2.1314292,3,,,,,POINT (2.1314292 41.412009)
3196795880,41.3952355,2.1177106,3,,,,,POINT (2.1177106 41.3952355)
3196847751,41.407464,2.1748382,3,,,,,POINT (2.1748382 41.407464)
3196847752,41.4082957,2.1759561,3,,,,,POINT (2.1759561 41.4082957)
3200354845,41.4070711,2.1870303,3,,,,,POINT (2.1870303 41.4070711)
3207273319,41.3991551,2.1696398,4,,,,,POINT (2.1696398 41.3991551)
3207831035,41.390097,2.1646434,3,,,,,POINT (2.1646434 41.390097)
3208632836,41.4132989,2.1347596,4,traffic_signals,,,,POINT (2.1347596 41.4132989)
3208923568,41.3728004,2.1313346,3,,,,,POINT (2.1313346 41.3728004)
3208923571,41.3728657,2.1315577,3,,,,,POINT (2.1315577 41.3728657)
3213093362,41.3949679,2.1506089,3,,,,,POINT (2.1506089 41.3949679)
3213779637,41.3802278,2.1428619,3,,,,,POINT (2.1428619 41.3802278)
3214268717,41.3799544,2.1614725,3,,,,,POINT (2.1614725 41.3799544)
3214268719,41.3790852,2.160312,3,,,,,POINT (2.160312 41.3790852)
3218700096,41.3859535,2.1646668,4,,,,,POINT (2.1646668 41.3859535)
3223226561,41.4136817,2.1882764,3,,,,,POINT (2.1882764 41.4136817)
3223226661,41.4131307,2.1874904,3,,,,,POINT (2.1874904 41.4131307)
3229689808,41.389637,2.1685474,3,crossing,,,,POINT (2.1685474 41.389637)
3230125668,41.3704265,2.1388155,3,,,,,POINT (2.1388155 41.3704265)
3251137562,41.4243009,2.1636087,1,,,,,POINT (2.1636087 41.4243009)
3265132500,41.3548395,2.1215402,3,crossing,,,,POINT (2.1215402 41.3548395)
3275080331,41.3839116,2.1167187,3,,,,,POINT (2.1167187 41.3839116)
3289914607,41.4220593,2.1984687,4,,,,,POINT (2.1984687 41.4220593)
3299255720,41.3664782,2.1375616,3,,,,,POINT (2.1375616 41.3664782)
3299255723,41.3667153,2.1368516,4,,,,,POINT (2.1368516 41.3667153)
3299255724,41.3666086,2.1366477,3,,,,,POINT (2.1366477 41.3666086)
3299255725,41.3666227,2.1368301,3,,,,,POINT (2.1368301 41.3666227)
3299255727,41.3662913,2.1377193,4,,,,,POINT (2.1377193 41.3662913)
3300599638,41.3701045,2.1423577,3,,,,,POINT (2.1423577 41.3701045)
3302278209,41.4172754,2.1797557,3,,,,,POINT (2.1797557 41.4172754)
3302278211,41.4184335,2.1795155,3,,,,,POINT (2.1795155 41.4184335)
3306168411,41.4228244,2.2098483,3,,,,,POINT (2.2098483 41.4228244)
3306168412,41.4229449,2.2105618,3,,,,,POINT (2.2105618 41.4229449)
3306168419,41.4246452,2.2079585,4,,,,,POINT (2.2079585 41.4246452)
3306168424,41.4260625,2.20205,3,,,,,POINT (2.20205 41.4260625)
3314271774,41.3855399,2.1631006,4,,,,,POINT (2.1631006 41.3855399)
3314294600,41.3891567,2.162861,3,,,,,POINT (2.162861 41.3891567)
3324784405,41.3742764,2.1464423,3,,,,,POINT (2.1464423 41.3742764)
3348300732,41.4042846,2.1902902,4,,,,,POINT (2.1902902 41.4042846)
3358594835,41.4214309,2.2036754,3,,,,,POINT (2.2036754 41.4214309)
3358603033,41.4189114,2.2073684,3,,,,,POINT (2.2073684 41.4189114)
3361983595,41.4097156,2.186033,3,,,,,POINT (2.186033 41.4097156)
3361983993,41.4099491,2.1855791,1,,,,,POINT (2.1855791 41.4099491)
3365444303,41.359819,2.1317626,3,,,,,POINT (2.1317626 41.359819)
3369034782,41.4208415,2.2022483,3,,,,,POINT (2.2022483 41.4208415)
3369034783,41.4214191,2.2030357,3,,,,,POINT (2.2030357 41.4214191)
3369034784,41.4231,2.2030229,3,,,,,POINT (2.2030229 41.4231)
3369034791,41.4218438,2.2025522,4,,,,,POINT (2.2025522 41.4218438)
3372612594,41.3988875,2.1482428,4,,,,,POINT (2.1482428 41.3988875)
3372612694,41.3981281,2.146988,3,,,,,POINT (2.146988 41.3981281)
3372612793,41.399223,2.1487861,3,,,,,POINT (2.1487861 41.399223)
3376229198,41.4043708,2.1878865,3,,,,,POINT (2.1878865 41.4043708)
3386536280,41.3752154,2.1654714,3,,,,,POINT (2.1654714 41.3752154)
3402623393,41.3981805,2.1462892,3,,,,,POINT (2.1462892 41.3981805)
3407038839,41.4097217,2.2078836,3,,,,,POINT (2.2078836 41.4097217)
3407038841,41.4105728,2.2090132,3,,,,,POINT (2.2090132 41.4105728)
3417299048,41.3867185,2.1782921,2,,,,,POINT (2.1782921 41.3867185)
3434285993,41.3955403,2.1486813,3,,,,,POINT (2.1486813 41.3955403)
3439160184,41.3871621,2.1789239,4,,,,,POINT (2.1789239 41.3871621)
3439181959,41.381971,2.1767998,3,,,,,POINT (2.1767998 41.381971)
3517445007,41.4181478,2.1751959,1,,,,,POINT (2.1751959 41.4181478)
3521917423,41.408142,2.1272985,3,,,,,POINT (2.1272985 41.408142)
3521917425,41.4076428,2.1277904,3,,,,,POINT (2.1277904 41.4076428)
3521929671,41.4076569,2.1263296,3,,,,,POINT (2.1263296 41.4076569)
3521929672,41.409476,2.1253691,1,,,,,POINT (2.1253691 41.409476)
3587720087,41.381876,2.1695317,3,,,,,POINT (2.1695317 41.381876)
3592009292,41.3875589,2.183284,3,,,,,POINT (2.183284 41.3875589)
3592013495,41.3855385,2.1856898,3,,,,,POINT (2.1856898 41.3855385)
3600978888,41.4174287,2.2126454,1,,,,,POINT (2.2126454 41.4174287)
3601249498,41.4113027,2.1753489,3,,,,,POINT (2.1753489 41.4113027)
3601250399,41.411634,2.1749158,3,,,,,POINT (2.1749158 41.411634)
3601251000,41.4110784,2.1750542,1,,,,,POINT (2.1750542 41.4110784)
3601270394,41.4112378,2.1754339,1,,,,,POINT (2.1754339 41.4112378)
3604881609,41.3531301,2.1232368,4,,,,,POINT (2.1232368 41.3531301)
3604881617,41.3543828,2.1253488,3,,,,,POINT (2.1253488 41.3543828)
3604881621,41.3546874,2.1261945,3,,,,,POINT (2.1261945 41.3546874)
3618456746,41.3735331,2.1242839,3,,,,,POINT (2.1242839 41.3735331)
3618456748,41.3718956,2.1269163,3,,,,,POINT (2.1269163 41.3718956)
3618456751,41.3663633,2.1323204,3,,,,,POINT (2.1323204 41.3663633)
3618504789,41.3741545,2.1298993,4,crossing,,,,POINT (2.1298993 41.3741545)
3621509845,41.3650364,2.1355502,3,,,,,POINT (2.1355502 41.3650364)
3635761667,41.4231096,2.2048781,1,crossing,,,,POINT (2.2048781 41.4231096)
3643929098,41.375478,2.1888587,4,,,,,POINT (2.1888587 41.375478)
